Time,T1,T2,Q1,Q2
401.0,48.02269999999999,25.461699999999997,50,0
402.0,48.02269999999999,25.1394,50,0
403.0,48.02269999999999,25.461699999999997,50,0
404.0,48.02269999999999,25.461699999999997,50,0
405.0,48.02269999999999,25.461699999999997,50,0
406.0,48.02269999999999,25.461699999999997,50,0
407.0,48.02269999999999,25.461699999999997,50,0
408.0,48.345,25.1394,50,0
409.0,48.02269999999999,25.461699999999997,50,0
410.0,48.02269999999999,25.461699999999997,50,0
411.0,48.02269999999999,25.461699999999997,50,0
412.0,48.345,25.1394,50,0
413.0,48.345,25.461699999999997,50,0
414.0,48.345,25.461699999999997,50,0
415.0,48.345,25.461699999999997,50,0
416.0,48.345,25.461699999999997,50,0
417.0,48.345,25.461699999999997,50,0
418.0,48.345,25.461699999999997,50,0
419.0,48.345,25.461699999999997,50,0
420.0,48.345,25.461699999999997,50,0
421.0,48.345,25.461699999999997,50,0
422.0,48.345,25.461699999999997,50,0
423.0,48.345,25.461699999999997,50,0
424.0,48.345,25.461699999999997,50,0
425.0,48.345,25.461699999999997,50,0
426.0,48.345,25.461699999999997,50,0
427.0,48.345,25.461699999999997,50,0
428.0,48.345,25.461699999999997,50,0
429.0,48.6673,25.461699999999997,50,0
430.0,48.6673,25.461699999999997,50,0
431.0,48.6673,25.461699999999997,50,0
432.0,48.6673,25.461699999999997,50,0
433.0,48.6673,25.461699999999997,50,0
434.0,48.6673,25.461699999999997,50,0
435.0,48.6673,25.461699999999997,50,0
436.0,48.6673,25.461699999999997,50,0
437.0,48.6673,25.461699999999997,50,0
438.0,48.6673,25.461699999999997,50,0
439.0,48.6673,25.461699999999997,50,0
440.0,48.6673,25.461699999999997,50,0
441.0,48.6673,25.461699999999997,50,0
442.0,48.6673,25.461699999999997,50,0
443.0,48.6673,25.461699999999997,50,0
444.0,48.6673,25.461699999999997,50,0
445.0,48.6673,25.461699999999997,50,0
446.0,48.6673,25.461699999999997,50,0
447.0,48.6673,25.461699999999997,50,0
448.0,48.6673,25.461699999999997,50,0
449.0,48.6673,25.461699999999997,50,0
450.0,48.989599999999996,25.461699999999997,50,0
451.0,48.6673,25.461699999999997,50,0
452.0,48.989599999999996,25.461699999999997,50,0
453.0,48.6673,25.461699999999997,50,0
454.0,48.989599999999996,25.461699999999997,50,0
455.0,48.989599999999996,25.461699999999997,50,0
456.0,48.989599999999996,25.461699999999997,50,0
457.0,48.989599999999996,25.461699999999997,50,0
458.0,48.989599999999996,25.461699999999997,50,0
459.0,48.989599999999996,25.461699999999997,50,0
460.0,48.989599999999996,25.461699999999997,50,0
461.0,48.989599999999996,25.461699999999997,50,0
462.0,48.989599999999996,25.461699999999997,50,0
463.0,48.989599999999996,25.461699999999997,50,0
464.0,48.989599999999996,25.461699999999997,50,0
465.0,48.989599999999996,25.461699999999997,50,0
466.0,48.989599999999996,25.461699999999997,50,0
467.0,48.989599999999996,25.461699999999997,50,0
468.0,48.989599999999996,25.461699999999997,50,0
469.0,48.989599999999996,25.461699999999997,50,0
470.0,48.989599999999996,25.461699999999997,50,0
471.0,48.989599999999996,25.461699999999997,50,0
472.0,48.989599999999996,25.461699999999997,50,0
473.0,48.989599999999996,25.461699999999997,50,0
474.0,48.989599999999996,25.461699999999997,50,0
475.0,49.311899999999994,25.461699999999997,50,0
476.0,49.311899999999994,25.461699999999997,50,0
477.0,49.311899999999994,25.461699999999997,50,0
478.0,49.311899999999994,25.461699999999997,50,0
479.0,49.311899999999994,25.461699999999997,50,0
480.0,49.311899999999994,25.461699999999997,50,0
481.0,49.311899999999994,25.461699999999997,50,0
482.0,49.311899999999994,25.461699999999997,50,0
483.0,49.311899999999994,25.461699999999997,50,0
484.0,49.311899999999994,25.461699999999997,50,0
485.0,49.311899999999994,25.461699999999997,50,0
486.0,49.311899999999994,25.461699999999997,50,0
487.0,49.311899999999994,25.461699999999997,50,0
488.0,49.311899999999994,25.461699999999997,50,0
489.0,49.311899999999994,25.461699999999997,50,0
490.0,49.311899999999994,25.461699999999997,50,0
491.0,49.311899999999994,25.461699999999997,50,0
492.0,49.311899999999994,25.784,50,0
493.0,49.311899999999994,25.461699999999997,50,0
494.0,49.311899999999994,25.461699999999997,50,0
495.0,49.311899999999994,25.461699999999997,50,0
496.0,49.311899999999994,25.461699999999997,50,0
497.0,49.63419999999999,25.784,50,0
498.0,49.311899999999994,25.461699999999997,50,0
499.0,49.311899999999994,25.461699999999997,50,0
500.0,49.63419999999999,25.461699999999997,50,0
501.0,49.311899999999994,25.461699999999997,0,0
502.0,49.63419999999999,25.461699999999997,0,0
503.0,49.311899999999994,25.461699999999997,0,0
504.0,49.311899999999994,25.461699999999997,0,0
505.0,49.311899999999994,25.461699999999997,0,0
506.0,49.311899999999994,25.461699999999997,0,0
507.0,49.311899999999994,25.461699999999997,0,0
508.0,49.311899999999994,25.461699999999997,0,0
509.0,49.311899999999994,25.461699999999997,0,0
510.0,48.989599999999996,25.784,0,0
511.0,48.989599999999996,25.461699999999997,0,0
512.0,48.989599999999996,25.461699999999997,0,0
