Time,T1,T2,Q1,Q2
233.0,48.345,25.1394,60,0
234.0,48.345,25.1394,60,0
235.0,48.6673,25.1394,60,0
236.0,48.6673,25.461699999999997,60,0
237.0,48.6673,25.461699999999997,60,0
238.0,48.6673,25.461699999999997,60,0
239.0,48.6673,25.461699999999997,60,0
240.0,48.989599999999996,25.1394,60,0
241.0,48.989599999999996,25.461699999999997,60,0
242.0,48.989599999999996,25.461699999999997,60,0
243.0,48.989599999999996,25.461699999999997,60,0
244.0,48.989599999999996,25.461699999999997,60,0
245.0,48.989599999999996,25.461699999999997,60,0
246.0,49.311899999999994,25.461699999999997,60,0
247.0,49.311899999999994,25.461699999999997,60,0
248.0,49.311899999999994,25.461699999999997,60,0
249.0,49.311899999999994,25.461699999999997,60,0
250.0,49.311899999999994,25.461699999999997,60,0
251.0,49.63419999999999,25.461699999999997,60,0
252.0,49.63419999999999,25.461699999999997,60,0
253.0,49.63419999999999,25.461699999999997,60,0
254.0,49.63419999999999,25.461699999999997,60,0
255.0,49.63419999999999,25.461699999999997,60,0
256.0,49.63419999999999,25.461699999999997,60,0
257.0,49.63419999999999,25.461699999999997,60,0
258.0,49.63419999999999,25.461699999999997,60,0
259.0,49.9565,25.461699999999997,60,0
260.0,49.9565,25.461699999999997,60,0
261.0,49.9565,25.461699999999997,60,0
262.0,49.9565,25.461699999999997,60,0
263.0,49.9565,25.461699999999997,60,0
264.0,49.9565,25.461699999999997,60,0
265.0,50.2788,25.461699999999997,60,0
266.0,50.2788,25.784,60,0
267.0,50.2788,25.461699999999997,60,0
268.0,50.2788,25.461699999999997,60,0
269.0,50.2788,25.461699999999997,60,0
270.0,50.2788,25.461699999999997,60,0
271.0,50.601099999999995,25.784,60,0
272.0,50.601099999999995,25.461699999999997,60,0
273.0,50.601099999999995,25.784,60,0
274.0,50.601099999999995,25.784,60,0
275.0,50.601099999999995,25.784,60,0
276.0,50.601099999999995,25.784,60,0
277.0,50.601099999999995,25.784,60,0
278.0,50.923399999999994,25.784,60,0
279.0,50.923399999999994,25.784,60,0
280.0,50.923399999999994,25.784,60,0
281.0,50.923399999999994,25.461699999999997,60,0
282.0,50.923399999999994,25.784,60,0
283.0,50.923399999999994,25.784,60,0
284.0,50.923399999999994,25.784,60,0
285.0,50.923399999999994,25.784,60,0
286.0,51.2457,25.784,60,0
287.0,51.2457,25.784,60,0
288.0,51.2457,25.784,60,0
289.0,51.2457,25.784,60,0
290.0,51.2457,25.784,60,0
291.0,51.2457,25.784,60,0
292.0,51.2457,25.784,60,0
293.0,51.568,25.784,60,0
294.0,51.2457,25.784,60,0
295.0,51.568,25.784,60,0
296.0,51.568,25.784,60,0
297.0,51.568,25.784,60,0
298.0,51.568,25.784,60,0
299.0,51.568,25.784,60,0
300.0,51.568,25.784,60,0
301.0,51.890299999999996,25.784,60,0
302.0,51.568,25.784,60,0
303.0,51.890299999999996,25.784,60,0
304.0,51.568,26.106299999999997,60,0
305.0,51.890299999999996,25.784,60,0
306.0,51.890299999999996,25.784,60,0
307.0,51.890299999999996,25.784,60,0
308.0,51.890299999999996,26.106299999999997,60,0
309.0,51.890299999999996,25.784,60,0
310.0,51.890299999999996,25.784,60,0
311.0,51.890299999999996,25.784,60,0
312.0,52.212599999999995,25.784,60,0
313.0,52.212599999999995,25.784,60,0
314.0,52.212599999999995,25.784,60,0
315.0,52.212599999999995,25.784,60,0
316.0,52.212599999999995,26.106299999999997,60,0
317.0,52.212599999999995,26.106299999999997,60,0
318.0,52.212599999999995,25.784,60,0
319.0,52.212599999999995,26.106299999999997,60,0
320.0,52.212599999999995,26.106299999999997,60,0
321.0,52.53489999999999,26.106299999999997,60,0
322.0,52.53489999999999,26.106299999999997,60,0
